Дата,Год,Месяц,День,48-1 (0),"48-1 (0,5)",48-1 (1),"48-1 (1,5)",48-1 (2),"48-1 (2,5)",48-1 (3),"48-1 (3,5)",48-1 (4),"48-1 (4,5)",48-1 (5),48-1 (6),48-1 (7),48-1 (8),48-1 (9),48-1 (10),48-1 (11),48-Воздух (0)
2022-05-21,2022,5,21,-0.02,-0.5,-2.07,-3.0,-3.81,-4.39,-4.62,-4.59,-4.64,-4.58,-4.57,-4.37,-4.13,-3.78,-3.24,-2.7,-2.18,0.58
2022-05-22,2022,5,22,-0.11,-0.45,-1.96,-2.9,-3.71,-4.31,-4.53,-4.54,-4.58,-4.53,-4.52,-4.32,-4.07,-3.75,-3.23,-2.68,-2.16,0.44
2022-05-23,2022,5,23,0.97,-0.43,-1.85,-2.76,-3.59,-4.23,-4.49,-4.5,-4.53,-4.47,-4.46,-4.29,-4.05,-3.72,-3.2,-2.67,-2.17,3.5
2022-05-24,2022,5,24,2.75,-0.4,-1.78,-2.67,-3.49,-4.15,-4.42,-4.44,-4.49,-4.43,-4.44,-4.25,-4.03,-3.7,-3.18,-2.65,-2.16,8.14
2022-05-25,2022,5,25,4.37,-0.34,-1.71,-2.58,-3.41,-4.09,-4.34,-4.39,-4.43,-4.39,-4.38,-4.2,-4.0,-3.64,-3.16,-2.62,-2.17,8.93
2022-05-26,2022,5,26,4.94,-0.18,-1.64,-2.5,-3.33,-4.01,-4.28,-4.33,-4.39,-4.35,-4.34,-4.19,-3.96,-3.63,-3.12,-2.63,-2.16,9.22
2022-05-27,2022,5,27,7.11,-0.02,-1.59,-2.43,-3.24,-3.95,-4.25,-4.27,-4.33,-4.32,-4.3,-4.14,-3.93,-3.59,-3.12,-2.61,-2.12,13.72
2022-05-28,2022,5,28,8.51,0.22,-1.49,-2.35,-3.16,-3.87,-4.15,-4.2,-4.29,-4.27,-4.25,-4.1,-3.91,-3.56,-3.09,-2.58,-2.1,11.56
2022-05-29,2022,5,29,6.74,0.64,-1.4,-2.27,-3.09,-3.81,-4.11,-4.16,-4.24,-4.21,-4.21,-4.06,-3.85,-3.53,-3.05,-2.54,-2.07,9.32
2022-05-30,2022,5,30,4.74,0.92,-1.3,-2.18,-3.02,-3.73,-3.99,-4.09,-4.19,-4.16,-4.17,-4.02,-3.81,-3.5,-3.05,-2.54,-2.05,7.04
2022-05-31,2022,5,31,5.17,1.09,-1.18,-2.11,-2.95,-3.68,-4.0,-4.03,-4.13,-4.14,-4.13,-4.0,-3.77,-3.46,-2.99,-2.53,-2.07,10.45
2022-06-01,2022,6,1,4.52,1.34,-1.08,-2.01,-2.87,-3.59,-3.94,-3.98,-4.09,-4.07,-4.09,-3.95,-3.76,-3.44,-2.99,-2.49,-2.05,5.86
2022-06-02,2022,6,2,2.47,1.18,-0.96,-1.93,-2.8,-3.51,-3.93,-3.94,-4.05,-4.03,-4.05,-3.91,-3.7,-3.4,-2.96,-2.48,-2.04,2.9
2022-06-03,2022,6,3,1.37,0.79,-0.87,-1.84,-2.71,-3.48,-3.8,-3.88,-4.01,-3.99,-3.99,-3.88,-3.69,-3.38,-2.94,-2.47,-2.01,1.51
2022-06-04,2022,6,4,2.3,0.6,-0.81,-1.77,-2.64,-3.44,-3.74,-3.83,-3.94,-3.95,-3.96,-3.82,-3.64,-3.36,-2.93,-2.46,-2.0,4.45
2022-06-05,2022,6,5,2.51,0.77,-0.75,-1.69,-2.57,-3.35,-3.69,-3.77,-3.9,-3.89,-3.93,-3.8,-3.62,-3.32,-2.88,-2.42,-2.01,4.49
2022-06-06,2022,6,6,3.78,0.94,-0.73,-1.62,-2.5,-3.3,-3.65,-3.72,-3.86,-3.86,-3.87,-3.75,-3.57,-3.3,-2.86,-2.42,-1.99,8.75
2022-06-07,2022,6,7,6.44,1.46,-0.68,-1.57,-2.44,-3.19,-3.58,-3.65,-3.82,-3.82,-3.86,-3.73,-3.54,-3.27,-2.85,-2.4,-1.98,14.23
2022-06-08,2022,6,8,8.11,2.15,-0.64,-1.51,-2.38,-3.2,-3.53,-3.63,-3.78,-3.77,-3.79,-3.71,-3.56,-3.22,-2.8,-2.35,-1.96,15.51
2022-06-09,2022,6,9,8.97,3.0,-0.55,-1.44,-2.32,-3.13,-3.48,-3.58,-3.73,-3.72,-3.76,-3.67,-3.51,-3.18,-2.76,-2.33,-1.93,14.08
2022-06-10,2022,6,10,9.44,3.99,-0.41,-1.38,-2.25,-3.02,-3.44,-3.51,-3.67,-3.67,-3.75,-3.61,-3.43,-3.14,-2.72,-2.32,-1.9,11.54
2022-06-11,2022,6,11,9.58,4.87,-0.26,-1.31,-2.18,-2.91,-3.4,-3.44,-3.61,-3.62,-3.74,-3.54,-3.35,-3.1,-2.69,-2.3,-1.87,9.3
2022-06-12,2022,6,12,9.42,5.41,-0.1,-1.24,-2.12,-2.84,-3.36,-3.39,-3.56,-3.57,-3.7,-3.5,-3.32,-3.07,-2.67,-2.29,-1.87,8.76
2022-06-13,2022,6,13,8.53,5.07,0.06,-1.2,-2.08,-2.94,-3.25,-3.38,-3.55,-3.57,-3.54,-3.51,-3.33,-3.1,-2.69,-2.28,-1.87,10.23
2022-06-14,2022,6,14,8.96,4.58,0.25,-1.12,-2.02,-2.84,-3.31,-3.33,-3.52,-3.52,-3.52,-3.48,-3.34,-3.06,-2.67,-2.27,-1.87,12.54
2022-06-15,2022,6,15,10.54,4.77,0.41,-1.02,-1.97,-2.8,-3.25,-3.27,-3.47,-3.49,-3.49,-3.43,-3.29,-3.04,-2.67,-2.24,-1.87,16.01
2022-06-16,2022,6,16,11.62,5.37,0.61,-0.96,-1.91,-2.72,-3.12,-3.23,-3.44,-3.45,-3.47,-3.42,-3.25,-3.02,-2.63,-2.23,-1.87,17.23
2022-06-17,2022,6,17,11.77,5.87,0.82,-0.88,-1.83,-2.57,-3.13,-3.2,-3.37,-3.41,-3.4,-3.36,-3.28,-2.97,-2.61,-2.21,-1.86,17.36
2022-06-18,2022,6,18,13.05,6.34,1.05,-0.82,-1.78,-2.56,-3.13,-3.14,-3.32,-3.37,-3.37,-3.34,-3.28,-2.96,-2.6,-2.18,-1.84,19.59
2022-06-19,2022,6,19,13.35,6.93,1.31,-0.75,-1.73,-2.51,-3.0,-3.1,-3.29,-3.33,-3.37,-3.3,-3.18,-2.93,-2.56,-2.17,-1.81,17.98
2022-06-20,2022,6,20,13.37,7.24,1.56,-0.68,-1.66,-2.47,-2.92,-3.06,-3.25,-3.3,-3.31,-3.25,-3.14,-2.88,-2.55,-2.17,-1.8,19.17
2022-06-21,2022,6,21,12.98,7.53,1.82,-0.62,-1.6,-2.4,-2.89,-3.01,-3.22,-3.26,-3.27,-3.25,-3.1,-2.88,-2.52,-2.15,-1.79,14.53
2022-06-22,2022,6,22,13.59,7.49,2.04,-0.57,-1.53,-2.36,-2.86,-2.97,-3.18,-3.2,-3.28,-3.18,-3.07,-2.84,-2.49,-2.11,-1.79,17.95
2022-06-23,2022,6,23,15.33,7.91,2.25,-0.52,-1.48,-2.37,-2.8,-2.94,-3.14,-3.17,-3.24,-3.18,-3.06,-2.82,-2.48,-2.1,-1.78,20.0
2022-06-24,2022,6,24,13.82,8.4,2.55,-0.44,-1.42,-2.25,-2.84,-2.89,-3.08,-3.13,-3.18,-3.13,-3.0,-2.79,-2.46,-2.1,-1.76,15.07
2022-06-25,2022,6,25,10.28,8.11,2.9,-0.39,-1.37,-2.21,-2.75,-2.83,-3.06,-3.08,-3.15,-3.1,-2.97,-2.78,-2.44,-2.05,-1.74,9.99
2022-06-26,2022,6,26,8.27,7.06,2.86,-0.31,-1.29,-2.15,-2.73,-2.79,-3.0,-3.07,-3.13,-3.06,-2.93,-2.72,-2.42,-2.05,-1.75,9.39
2022-06-27,2022,6,27,7.93,6.18,2.71,-0.26,-1.26,-2.1,-2.65,-2.74,-2.97,-3.0,-3.08,-3.06,-2.98,-2.73,-2.39,-2.04,-1.75,10.1
2022-06-28,2022,6,28,7.52,5.7,2.59,-0.18,-1.22,-2.09,-2.68,-2.69,-2.93,-2.99,-3.07,-3.0,-2.88,-2.69,-2.36,-2.03,-1.72,9.61
2022-06-29,2022,6,29,7.5,5.48,2.5,-0.14,-1.14,-1.95,-2.51,-2.66,-2.9,-2.94,-3.06,-2.98,-2.86,-2.65,-2.36,-2.01,-1.71,9.06
2022-06-30,2022,6,30,7.29,5.3,2.42,-0.07,-1.09,-2.0,-2.38,-2.61,-2.87,-2.91,-3.0,-2.94,-2.82,-2.63,-2.34,-1.99,-1.68,9.83
2022-07-01,2022,7,1,8.66,5.23,2.38,-0.03,-1.05,-1.9,-2.53,-2.57,-2.81,-2.87,-2.96,-2.91,-2.83,-2.63,-2.3,-1.98,-1.67,10.62
2022-07-02,2022,7,2,9.04,5.7,2.43,0.02,-1.0,-1.8,-2.35,-2.53,-2.78,-2.84,-2.96,-2.87,-2.79,-2.59,-2.3,-1.97,-1.67,11.41
2022-07-03,2022,7,3,7.87,5.65,2.56,0.09,-0.95,-1.84,-2.38,-2.5,-2.73,-2.81,-2.92,-2.86,-2.73,-2.56,-2.28,-1.93,-1.64,8.97
2022-07-04,2022,7,4,7.75,5.61,2.64,0.15,-0.92,-1.78,-2.26,-2.44,-2.73,-2.75,-2.89,-2.8,-2.69,-2.54,-2.24,-1.91,-1.63,11.04
2022-07-05,2022,7,5,9.72,5.86,2.66,0.23,-0.87,-1.8,-2.11,-2.39,-2.69,-2.71,-2.84,-2.79,-2.68,-2.5,-2.22,-1.91,-1.62,15.45
2022-07-06,2022,7,6,10.34,6.16,2.77,0.3,-0.84,-1.74,-2.23,-2.38,-2.62,-2.69,-2.8,-2.74,-2.68,-2.49,-2.22,-1.91,-1.62,12.54
2022-07-07,2022,7,7,11.54,6.49,2.97,0.39,-0.79,-1.71,-2.17,-2.32,-2.6,-2.66,-2.77,-2.74,-2.65,-2.48,-2.18,-1.86,-1.6,18.49
2022-07-08,2022,7,8,13.85,7.26,3.21,0.5,-0.76,-1.65,-2.13,-2.3,-2.54,-2.62,-2.74,-2.68,-2.63,-2.46,-2.17,-1.85,-1.57,21.47
2022-07-09,2022,7,9,14.58,8.26,3.58,0.64,-0.72,-1.61,-2.19,-2.26,-2.51,-2.58,-2.7,-2.67,-2.58,-2.4,-2.17,-1.84,-1.57,20.28
2022-07-10,2022,7,10,14.05,8.85,4.03,0.82,-0.67,-1.56,-2.0,-2.2,-2.47,-2.56,-2.69,-2.63,-2.56,-2.39,-2.14,-1.83,-1.56,19.27
2022-07-11,2022,7,11,13.56,9.07,4.37,1.03,-0.65,-1.54,-2.17,-2.18,-2.43,-2.51,-2.63,-2.61,-2.54,-2.39,-2.11,-1.82,-1.55,16.66
2022-07-12,2022,7,12,13.16,9.16,4.67,1.25,-0.61,-1.48,-2.04,-2.13,-2.41,-2.48,-2.61,-2.57,-2.5,-2.41,-2.11,-1.79,-1.55,16.0
2022-07-13,2022,7,13,12.7,9.14,4.86,1.45,-0.55,-1.46,-1.97,-2.09,-2.37,-2.43,-2.56,-2.55,-2.49,-2.33,-2.08,-1.79,-1.53,14.78
2022-07-14,2022,7,14,14.07,9.1,4.98,1.66,-0.49,-1.42,-1.89,-2.06,-2.32,-2.41,-2.54,-2.51,-2.45,-2.32,-2.04,-1.79,-1.51,18.96
2022-07-15,2022,7,15,15.47,9.58,5.18,1.86,-0.42,-1.33,-1.81,-2.02,-2.29,-2.37,-2.51,-2.49,-2.43,-2.32,-2.04,-1.76,-1.5,20.86
2022-07-16,2022,7,16,15.94,10.16,5.34,2.04,-0.35,-1.32,-1.84,-2.01,-2.24,-2.33,-2.47,-2.44,-2.42,-2.24,-2.04,-1.75,-1.5,19.88
2022-07-17,2022,7,17,15.76,10.61,5.67,2.27,-0.27,-1.27,-1.8,-1.92,-2.23,-2.31,-2.45,-2.43,-2.38,-2.27,-1.98,-1.72,-1.48,19.71
2022-07-18,2022,7,18,16.09,10.83,6.02,2.49,-0.2,-1.21,-1.8,-1.9,-2.18,-2.27,-2.43,-2.4,-2.36,-2.25,-1.98,-1.71,-1.48,20.64
2022-07-19,2022,7,19,16.68,11.18,6.28,2.73,-0.13,-1.17,-1.74,-1.83,-2.17,-2.25,-2.38,-2.38,-2.32,-2.23,-1.97,-1.69,-1.44,20.04
2022-07-20,2022,7,20,16.63,11.46,6.55,2.96,-0.05,-1.13,-1.78,-1.83,-2.11,-2.2,-2.36,-2.36,-2.3,-2.19,-1.93,-1.7,-1.43,19.38
2022-07-21,2022,7,21,14.93,11.54,6.78,3.18,0.08,-1.08,-1.6,-1.79,-2.09,-2.17,-2.33,-2.3,-2.29,-2.17,-1.92,-1.66,-1.43,15.18
2022-07-22,2022,7,22,12.9,11.03,6.95,3.4,0.23,-1.05,-1.67,-1.75,-2.05,-2.13,-2.29,-2.3,-2.26,-2.15,-1.91,-1.66,-1.41,13.13
2022-07-23,2022,7,23,12.08,10.34,6.89,3.56,0.41,-0.99,-1.8,-1.72,-2.02,-2.12,-2.25,-2.26,-2.22,-2.12,-1.89,-1.65,-1.41,14.69
2022-07-24,2022,7,24,12.37,9.98,6.74,3.66,0.58,-0.93,-1.5,-1.67,-1.98,-2.07,-2.26,-2.23,-2.19,-2.11,-1.88,-1.63,-1.42,15.3
2022-07-25,2022,7,25,12.49,9.88,6.63,3.71,0.73,-0.89,-1.59,-1.64,-1.95,-2.06,-2.2,-2.21,-2.19,-2.08,-1.85,-1.6,-1.38,14.48
2022-07-26,2022,7,26,12.01,9.78,6.59,3.75,0.84,-0.83,-1.52,-1.61,-1.92,-2.01,-2.21,-2.17,-2.15,-2.05,-1.85,-1.6,-1.37,13.04
2022-07-27,2022,7,27,11.97,9.57,6.57,3.78,0.94,-0.75,-1.47,-1.58,-1.89,-1.98,-2.21,-2.16,-2.13,-2.03,-1.83,-1.59,-1.38,16.21
2022-07-28,2022,7,28,13.36,9.61,6.55,3.82,1.04,-0.71,-1.6,-1.49,-1.85,-1.94,-2.2,-2.11,-2.1,-2.04,-1.81,-1.58,-1.37,19.7
2022-07-29,2022,7,29,15.68,10.16,6.56,3.86,1.13,-0.65,-1.4,-1.49,-1.83,-1.93,-2.21,-2.11,-2.09,-1.99,-1.79,-1.54,-1.33,19.22
2022-07-30,2022,7,30,15.82,10.96,6.78,3.94,1.23,-0.62,-1.21,-1.49,-1.79,-1.87,-2.12,-2.06,-2.07,-1.95,-1.77,-1.54,-1.31,17.26
2022-07-31,2022,7,31,14.1,11.04,7.08,4.05,1.31,-0.58,-1.23,-1.46,-1.76,-1.86,-2.07,-2.05,-2.05,-1.93,-1.76,-1.54,-1.32,15.62
2022-08-01,2022,8,1,14.22,10.85,7.21,4.2,1.42,-0.56,-1.4,-1.38,-1.73,-1.82,-2.03,-2.03,-2.01,-1.93,-1.74,-1.54,-1.3,16.61
2022-08-02,2022,8,2,14.2,10.84,7.29,4.35,1.55,-0.51,-1.36,-1.36,-1.7,-1.8,-2.01,-1.99,-1.99,-1.92,-1.73,-1.5,-1.3,17.47
2022-08-03,2022,8,3,15.33,10.99,7.36,4.46,1.66,-0.53,-1.06,-1.31,-1.67,-1.76,-1.91,-1.98,-1.98,-1.9,-1.71,-1.48,-1.3,20.38
2022-08-04,2022,8,4,15.94,11.4,7.48,4.57,1.79,-0.46,-1.07,-1.28,-1.67,-1.74,-1.99,-1.94,-1.95,-1.88,-1.67,-1.47,-1.27,20.02
2022-08-05,2022,8,5,15.8,11.68,7.68,4.69,1.9,-0.44,-1.21,-1.25,-1.66,-1.69,-1.91,-1.92,-1.93,-1.86,-1.67,-1.46,-1.26,19.49
2022-08-06,2022,8,6,16.3,11.91,7.89,4.84,1.98,-0.46,-1.08,-1.21,-1.57,-1.68,-1.81,-1.9,-1.89,-1.83,-1.67,-1.47,-1.24,22.04
2022-08-07,2022,8,7,17.4,12.23,8.07,4.99,2.1,-0.37,-0.95,-1.19,-1.59,-1.63,-1.82,-1.86,-1.9,-1.81,-1.67,-1.43,-1.24,23.76
2022-08-08,2022,8,8,18.81,12.83,8.33,5.15,2.2,-0.3,-1.01,-1.15,-1.53,-1.61,-1.8,-1.84,-1.87,-1.81,-1.63,-1.41,-1.24,24.58
2022-08-09,2022,8,9,17.75,13.39,8.63,5.33,2.35,-0.31,-0.85,-1.12,-1.43,-1.57,-1.73,-1.8,-1.84,-1.77,-1.63,-1.41,-1.24,20.27
2022-08-10,2022,8,10,16.15,13.29,8.9,5.56,2.54,-0.24,-0.95,-1.07,-1.41,-1.55,-1.73,-1.8,-1.8,-1.77,-1.6,-1.4,-1.23,17.12
2022-08-11,2022,8,11,14.24,12.77,9.06,5.76,2.7,-0.29,-0.95,-1.05,-1.31,-1.53,-1.65,-1.77,-1.8,-1.74,-1.57,-1.4,-1.19,14.44
2022-08-12,2022,8,12,14.39,12.25,8.99,5.93,2.85,-0.17,-0.86,-1.01,-1.22,-1.49,-1.61,-1.73,-1.76,-1.73,-1.54,-1.38,-1.22,15.62
2022-08-13,2022,8,13,13.5,11.9,8.91,5.99,2.99,-0.06,-0.84,-0.98,-1.19,-1.49,-1.56,-1.73,-1.75,-1.7,-1.55,-1.36,-1.2,14.48
2022-08-14,2022,8,14,12.73,11.55,8.79,6.04,3.13,0.03,-0.78,-0.95,-1.16,-1.42,-1.58,-1.7,-1.73,-1.69,-1.52,-1.35,-1.19,13.67
2022-08-15,2022,8,15,12.02,11.11,8.65,6.04,3.24,0.1,-0.8,-0.93,-1.18,-1.41,-1.58,-1.68,-1.7,-1.66,-1.52,-1.35,-1.18,12.84
2022-08-16,2022,8,16,11.56,10.71,8.47,6.04,3.31,0.14,-0.75,-0.87,-1.21,-1.38,-1.55,-1.66,-1.68,-1.64,-1.48,-1.34,-1.18,11.93
2022-08-17,2022,8,17,11.03,10.31,8.29,5.98,3.34,0.18,-0.68,-0.86,-1.18,-1.36,-1.54,-1.62,-1.67,-1.62,-1.48,-1.32,-1.17,11.31
2022-08-18,2022,8,18,10.7,9.94,8.08,5.93,3.35,0.25,-0.65,-0.82,-1.14,-1.32,-1.48,-1.61,-1.64,-1.62,-1.47,-1.31,-1.17,12.66
2022-08-19,2022,8,19,12.5,9.86,7.89,5.82,3.31,0.26,-0.76,-0.82,-1.01,-1.3,-1.43,-1.58,-1.61,-1.61,-1.46,-1.28,-1.15,17.39
2022-08-20,2022,8,20,11.98,10.14,7.79,5.74,3.32,0.36,-0.58,-0.77,-1.09,-1.3,-1.42,-1.54,-1.61,-1.59,-1.45,-1.28,-1.15,13.35
2022-08-21,2022,8,21,12.95,10.16,7.79,5.68,3.27,0.39,-0.56,-0.74,-0.98,-1.25,-1.39,-1.54,-1.59,-1.55,-1.43,-1.28,-1.12,17.62
2022-08-22,2022,8,22,14.39,10.53,7.79,5.64,3.25,0.49,-0.66,-0.73,-0.94,-1.23,-1.39,-1.53,-1.57,-1.55,-1.42,-1.28,-1.11,20.42
2022-08-23,2022,8,23,14.67,10.99,7.91,5.65,3.23,0.48,-0.65,-0.69,-0.9,-1.19,-1.35,-1.49,-1.55,-1.54,-1.4,-1.24,-1.11,19.75
2022-08-24,2022,8,24,15.54,11.46,8.08,5.67,3.23,0.45,-0.59,-0.68,-0.91,-1.17,-1.33,-1.48,-1.55,-1.5,-1.4,-1.23,-1.11,19.69
2022-08-25,2022,8,25,13.81,11.64,8.29,5.75,3.25,0.57,-0.54,-0.65,-0.86,-1.17,-1.32,-1.47,-1.51,-1.5,-1.37,-1.22,-1.11,14.58
2022-08-26,2022,8,26,12.44,11.28,8.4,5.83,3.3,0.62,-0.53,-0.66,-0.9,-1.12,-1.29,-1.42,-1.5,-1.49,-1.36,-1.22,-1.11,12.4
2022-08-27,2022,8,27,11.72,10.78,8.34,5.89,3.39,0.62,-0.55,-0.64,-0.89,-1.11,-1.29,-1.42,-1.48,-1.47,-1.35,-1.22,-1.08,12.14
2022-08-28,2022,8,28,11.36,10.36,8.21,5.9,3.4,0.61,-0.53,-0.62,-0.73,-1.11,-1.21,-1.41,-1.49,-1.44,-1.34,-1.19,-1.07,11.18
2022-08-29,2022,8,29,9.98,9.94,8.03,5.9,3.42,0.36,-0.37,-0.62,-0.73,-1.08,-1.25,-1.36,-1.43,-1.44,-1.32,-1.18,-1.05,9.21
2022-08-30,2022,8,30,10.3,9.51,7.87,5.85,3.44,0.84,-0.4,-0.57,-0.75,-1.04,-1.3,-1.36,-1.44,-1.44,-1.29,-1.16,-1.05,11.82
2022-08-31,2022,8,31,10.09,9.31,7.63,5.75,3.43,0.89,-0.46,-0.56,-0.7,-1.04,-1.31,-1.35,-1.42,-1.43,-1.3,-1.16,-1.06,10.71
2022-09-01,2022,9,1,9.67,9.1,7.53,5.67,3.41,0.92,-0.35,-0.47,-0.76,-1.03,-1.31,-1.32,-1.41,-1.43,-1.29,-1.16,-1.04,9.8
2022-09-02,2022,9,2,8.97,8.78,7.34,5.58,3.38,1.09,-0.41,-0.53,-0.75,-0.98,-1.42,-1.29,-1.38,-1.39,-1.29,-1.16,-1.04,9.06
2022-09-03,2022,9,3,8.59,8.41,7.11,5.48,3.36,1.01,-0.47,-0.52,-0.8,-0.98,-1.46,-1.29,-1.43,-1.36,-1.27,-1.13,-1.03,8.11
2022-09-04,2022,9,4,7.98,8.0,6.82,5.36,3.32,0.92,-0.6,-0.49,-0.82,-0.98,-1.24,-1.27,-1.32,-1.32,-1.25,-1.1,-1.02,8.38
2022-09-05,2022,9,5,7.73,7.64,6.66,5.24,3.25,0.85,-0.46,-0.5,-0.82,-0.97,-1.15,-1.24,-1.3,-1.34,-1.23,-1.1,-1.0,8.91
2022-09-06,2022,9,6,7.45,7.39,6.41,5.1,3.18,0.92,-0.34,-0.47,-0.79,-0.93,-1.17,-1.23,-1.32,-1.31,-1.22,-1.1,-0.99,7.88
2022-09-07,2022,9,7,5.45,7.01,6.25,4.96,3.06,0.86,-0.31,-0.49,-0.78,-0.92,-1.12,-1.22,-1.3,-1.29,-1.22,-1.1,-1.0,4.38
2022-09-08,2022,9,8,4.95,6.3,6.0,4.82,3.0,0.85,-0.27,-0.48,-0.78,-0.92,-1.1,-1.19,-1.28,-1.31,-1.22,-1.08,-0.97,5.62
2022-09-09,2022,9,9,5.2,5.86,5.67,4.64,2.93,0.89,-0.31,-0.47,-0.82,-0.9,-1.1,-1.17,-1.28,-1.27,-1.19,-1.09,-0.98,6.2
2022-09-10,2022,9,10,5.81,5.72,5.36,4.46,2.91,0.87,-0.23,-0.43,-0.82,-0.87,-1.02,-1.17,-1.26,-1.26,-1.17,-1.06,-0.97,6.76
2022-09-11,2022,9,11,5.62,5.67,5.15,4.27,2.81,0.92,-0.21,-0.43,-0.8,-0.86,-1.12,-1.17,-1.28,-1.22,-1.16,-1.04,-0.96,7.24
2022-09-12,2022,9,12,6.38,5.65,5.0,4.12,2.72,0.89,-0.23,-0.43,-0.75,-0.86,-1.05,-1.15,-1.24,-1.21,-1.16,-1.04,-0.96,8.6
2022-09-13,2022,9,13,6.67,5.78,4.82,3.98,2.63,0.9,-0.23,-0.44,-0.76,-0.86,-1.11,-1.11,-1.24,-1.2,-1.14,-1.04,-0.96,7.94
2022-09-14,2022,9,14,6.95,5.85,4.82,3.86,2.52,0.83,-0.21,-0.42,-0.71,-0.82,-1.05,-1.1,-1.2,-1.18,-1.13,-1.03,-0.93,9.1
2022-09-15,2022,9,15,7.85,6.0,4.81,3.78,2.45,0.76,-0.16,-0.42,-0.72,-0.82,-0.99,-1.1,-1.2,-1.17,-1.12,-1.02,-0.93,11.26
2022-09-16,2022,9,16,8.47,6.33,4.79,3.73,2.4,0.8,-0.16,-0.42,-0.71,-0.79,-0.99,-1.1,-1.17,-1.17,-1.1,-0.99,-0.93,11.15
2022-09-17,2022,9,17,8.8,6.62,4.91,3.69,2.35,0.62,-0.19,-0.38,-0.71,-0.79,-0.9,-1.05,-1.17,-1.15,-1.1,-0.99,-0.92,11.28
2022-09-18,2022,9,18,8.55,6.82,5.03,3.69,2.31,0.62,-0.18,-0.37,-0.68,-0.79,-0.89,-1.04,-1.14,-1.14,-1.1,-0.98,-0.91,10.13
2022-09-19,2022,9,19,8.46,6.86,5.12,3.74,2.31,0.76,-0.16,-0.37,-0.66,-0.78,-0.92,-1.04,-1.12,-1.11,-1.09,-0.97,-0.91,10.42
2022-09-20,2022,9,20,7.66,6.84,5.17,3.75,2.31,0.76,-0.17,-0.37,-0.65,-0.76,-0.89,-1.04,-1.13,-1.11,-1.07,-0.97,-0.92,8.12
2022-09-21,2022,9,21,8.21,6.76,5.16,3.79,2.35,0.91,-0.16,-0.37,-0.65,-0.74,-0.86,-1.03,-1.1,-1.07,-1.03,-0.97,-0.89,9.41
2022-09-22,2022,9,22,5.98,6.59,5.15,3.82,2.37,0.63,-0.17,-0.37,-0.64,-0.73,-0.85,-1.0,-1.09,-1.09,-1.03,-0.96,-0.87,5.31
2022-09-23,2022,9,23,5.17,6.0,5.08,3.81,2.37,0.73,-0.18,-0.36,-0.64,-0.73,-0.87,-0.98,-1.06,-1.06,-1.03,-0.93,-0.87,5.28
2022-09-24,2022,9,24,4.52,5.56,4.78,3.77,2.37,0.87,-0.16,-0.37,-0.62,-0.73,-0.89,-0.98,-1.05,-1.06,-1.03,-0.94,-0.87,3.39
2022-09-25,2022,9,25,3.11,5.02,4.57,3.71,2.36,0.89,-0.15,-0.35,-0.62,-0.72,-0.92,-0.98,-1.05,-1.06,-1.03,-0.91,-0.87,1.69
2022-09-26,2022,9,26,1.96,4.35,4.38,3.6,2.34,0.95,-0.14,-0.34,-0.61,-0.72,-0.95,-0.96,-1.04,-1.06,-1.02,-0.91,-0.87,0.53
2022-09-27,2022,9,27,1.6,3.73,4.05,3.47,2.29,0.77,-0.17,-0.32,-0.6,-0.67,-0.81,-0.95,-1.02,-1.05,-1.0,-0.91,-0.86,0.68
2022-09-28,2022,9,28,1.22,3.25,3.72,3.29,2.22,0.78,-0.15,-0.33,-0.59,-0.67,-0.86,-0.92,-1.01,-1.03,-0.97,-0.91,-0.85,0.47
2022-09-29,2022,9,29,1.37,2.89,3.39,3.1,2.13,0.72,-0.14,-0.31,-0.64,-0.67,-0.86,-0.92,-1.0,-1.03,-0.97,-0.91,-0.79,0.63
2022-09-30,2022,9,30,0.84,2.62,3.12,2.91,2.04,0.67,-0.13,-0.31,-0.6,-0.67,-0.84,-0.92,-0.99,-1.02,-0.97,-0.88,-0.81,0.3
2022-10-01,2022,10,1,0.6,2.29,2.88,2.7,1.93,0.68,-0.13,-0.31,-0.5,-0.67,-0.78,-0.92,-0.99,-0.99,-0.97,-0.88,-0.82,0.35
2022-10-02,2022,10,2,1.75,2.15,2.63,2.52,1.79,0.66,-0.14,-0.31,-0.52,-0.67,-0.74,-0.92,-0.98,-0.99,-0.96,-0.88,-0.82,2.79
2022-10-03,2022,10,3,2.68,2.33,2.45,2.34,1.7,0.69,-0.15,-0.31,-0.61,-0.66,-0.73,-0.88,-0.97,-0.99,-0.93,-0.86,-0.83,3.73
2022-10-04,2022,10,4,3.15,2.6,2.38,2.19,1.57,0.51,-0.15,-0.31,-0.5,-0.65,-0.73,-0.85,-0.94,-0.99,-0.92,-0.84,-0.8,4.94
2022-10-05,2022,10,5,2.93,2.74,2.36,2.08,1.47,0.42,-0.13,-0.31,-0.61,-0.61,-0.74,-0.85,-0.93,-0.98,-0.92,-0.84,-0.8,3.51
2022-10-06,2022,10,6,3.45,2.81,2.36,2.0,1.4,0.46,-0.15,-0.31,-0.54,-0.6,-0.76,-0.85,-0.92,-0.98,-0.91,-0.84,-0.8,4.28
2022-10-07,2022,10,7,4.19,2.97,2.36,1.94,1.33,0.44,-0.12,-0.31,-0.55,-0.6,-0.76,-0.85,-0.92,-0.95,-0.91,-0.84,-0.78,5.37
